Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Jaguar XF Pure 2.0 Ti 16V 240 cv Boîte auto,83000 DT,Jaguar,XF,107 000,10.2016,Essence,Automatique,15.0,240.0,Propulsion,Berline,Très bon,1ère main,Tunis,Bleu,Beige,Alcantara,5,4,1999.0,"ABS, Airbags frontaux, Airbags latéraux, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Régulateur de vitesse, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/jaguar/xf/125252
Hyundai Grand i10 GLS 1.2 83cv,40500 DT,Hyundai,Grand i10,103 000,5.2022,Essence,Manuelle,5.0,83.0,Traction,Citadine,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/121590
Land Rover Range Rover Sport Autobiography 3.0 TDV6 24V DPF 248 cv Boîte auto,118000 DT,Land Rover,Range Rover Sport,70 000,8.2013,Diesel,Automatique,15.0,248.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Marron,Cuir,5,5,3000.0,"Android Auto, Bluetooth, Navigation, Sièges chauffants, Sièges électriques, Toit panoramique",18.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/125944
Land Rover Discovery,57000 DT,Land Rover,Discovery,185 000,8.2007,Essence,Automatique,23.0,210.0,Intégrale,SUV,Très bon,1ère main,Tunis,Gris,Noir,Similicuir,5,5,2998.0,"Bluetooth, Climatisation, Climatisation automatique, Fermeture centralisée, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/land-rover/discovery/124296
Land Rover Range Rover Sport HSE Dynamic SC 3.0 V6 24V 340 cv Boîte auto,280000 DT,Land Rover,Range Rover Sport,90 000,5.2021,Essence,Automatique,25.0,340.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Beige,Similicuir,5,5,2995.0,"Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Fermeture centralisée, Feux à LED, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/113992
Volkswagen Polo Prestige 1.0 MPI 12V BMT 80 cv,55000 DT,Volkswagen,Polo,113 000,10.2022,Essence,Manuelle,4.0,80.0,Traction,Compacte,Très bon,1ère main,Tunis,Orange,Noir,Tissu,5,5,999.0,"Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Direction assistée, Radar de recul, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/polo/124235
KIA Stonic,65000 DT,KIA,Stonic,49 000,12.2021,Essence,Manuelle,4.0,118.0,Traction,SUV,Très bon,,Sfax,Blanc,Gris,Tissu,5,5,1600.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Bluetooth, Caméra de recul, Climatisation, Fermeture centralisée, Feux à LED, Jantes en alliage, Régulateur de vitesse, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/kia/stonic/126553
Peugeot Partner 1.6 L HDi 75 cv,38000 DT,Peugeot,Partner,119 500,6.2012,Diesel,Manuelle,5.0,75.0,Traction,Utilitaire,Très bon,1ère main,Tunis,Gris,Gris,Tissu,2,3,1560.0,"ABS, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord",18.05.2026,https://www.automobile.tn/fr/occasion/peugeot/partner/126476
Suzuki Celerio Populaire 1.0 L GL 68 cv,34500 DT,Suzuki,Celerio,71 000,11.2022,Essence,Manuelle,4.0,68.0,Traction,Citadine,,,Tunis,Blanc,Noir,Tissu,5,4,998.0,"Android Auto, Apple Carplay, Bluetooth, Direction assistée, Fermeture centralisée, Radar de recul, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/suzuki/celerio/126361
Volkswagen Golf 8 Life 1.4 L TSI 150 cv Boîte auto,112000 DT,Volkswagen,Golf 8,12 500,10.2025,Essence,Automatique,8.0,150.0,Traction,Berline,Très bon,1ère main,Tunis,Gris,Gris,Tissu,5,5,1395.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-8/125913
Mercedes-Benz CLE Coupé AMG + 200 204 cv Boîte auto,265000 DT,Mercedes-Benz,,20 000,8.2024,Hybride,Automatique,12.0,204.0,Propulsion,Coupé,Très bon,1ère main,Tunis,Noir,Marron,Similicuir,4,2,1999.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/cle-coupe/125350
Volkswagen Passat R-Line DSG 1.4 l TSI 150 150 cv Boîte auto,79000 DT,Volkswagen,Passat,200 000,1.2023,Essence,Automatique,8.0,150.0,Traction,Berline,Très bon,1ère main,Tunis,Noir,Noir,Tissu,5,4,1395.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/passat/126499
Mercedes-Benz ML AMG,90000 DT,Mercedes-Benz,ML,300 000,4.2016,Diesel,Automatique,12.0,231.0,Traction,SUV,Très bon,1ère main,Tunis,Noir,Marron,Similicuir,4,4,1000.0,"ABS, Bluetooth, Caméra de recul, Navigation, Sièges électriques, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/ml/126448
Land Rover Range Rover Evoque Dynamic 2.0 Si4 16V 4WD BVA9 240 cv Boîte auto,63000 DT,Land Rover,Range Rover Evoque,170 000,9.2012,Essence,Automatique,15.0,240.0,Intégrale,SUV,Très bon,1ère main,Tunis,Blanc,Rouge,Tissu,4,4,1000.0,"ABS, Bluetooth, Caméra de recul, Navigation, Sièges électriques, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/126347
Mercedes-Benz GLE AMG 300 d 2.0 d 16V 4MATIC 9G-TRONIC 245 cv Boîte auto,285000 DT,Mercedes-Benz,GLE,70 000,10.2021,Diesel,Automatique,15.0,245.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Noir,Tissu,4,4,1000.0,ABS,18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/gle/126383
Mercedes-Benz Classe A AMG 180 Turbo 1.6 i 16V Turbo 7G-DCT 122 cv Boîte auto,53000 DT,Mercedes-Benz,Classe A,160 000,7.2013,Essence,Automatique,6.0,122.0,Traction,Berline,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,4,4,1000.0,"ABS, Caméra de recul, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/126348
Land Rover Range Rover Sport Autobiography P400e 2.0 16V 404 Hybrid 300 cv Boîte auto,200000 DT,Land Rover,Range Rover Sport,105 000,1.202,Hybride,Automatique,19.0,300.0,Intégrale,SUV,Très bon,1ère main,Tunis,Orange,Autre,Tissu,4,4,1000.0,"ABS, Android Auto, Bluetooth, Sièges chauffants, Sièges électriques, Toit panoramique",18.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/126346
Mercedes-Benz GLC Pack Off Road 220 d 2.1 d 16V 4MATIC BlueTEC 9G-Tronic 170 cv Boîte auto,90000 DT,Mercedes-Benz,GLC,180 000,7.2016,Diesel,Automatique,9.0,170.0,Intégrale,SUV,Très bon,1ère main,Tunis,Blanc,Marron,Similicuir,5,5,2143.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/glc/126345
Porsche Cayenne Black Edition 4.2 TDi V8 AWD 32V Tiptronic S 385 cv Boîte auto,128000 DT,Porsche,Cayenne,230 000,7.2013,Diesel,Automatique,28.0,385.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Noir,Tissu,4,4,1000.0,"ABS, Android Auto, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Navigation, Sièges électriques, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/porsche/cayenne/125758
BMW Série 5 Access 520i 2.0 16V 184 cv Boîte auto,55000 DT,BMW,,240 000,8.2014,Essence,Automatique,10.0,184.0,Propulsion,Berline,Très bon,1ère main,Tunis,Noir,Autre,Similicuir,4,4,1997.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, ESP, Fermeture centralisée, GPS, Navigation, Ordinateur de bord, Sièges électriques, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-5/125888
Porsche 718 Cayman,300000 DT,Porsche,718 Cayman,18 000,6.2022,Essence,Automatique,19.0,300.0,Propulsion,Coupé,Très bon,1ère main,Tunis,Gris,Noir,Tissu,2,2,1988.0,"ABS, Airbags frontaux, Airbags latéraux, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques",18.05.2026,https://www.automobile.tn/fr/occasion/porsche/718-cayman/124211
Mercedes-Benz Classe E AMG 200 2.0 CGI 16V 7G-TRONIC+ 184 cv Boîte auto,73000 DT,Mercedes-Benz,Classe E,199 000,8.2013,Essence,Automatique,10.0,184.0,Traction,Berline,Très bon,1ère main,Tunis,Noir,Autre,Tissu,4,4,1991.0,"ABS, Android Auto, Bluetooth, Navigation, Sièges électriques, Toit panoramique",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120609
Cupra Formentor Exclusive 2.0 TSI 16V DSG 7 190 cv Boîte auto,115000 DT,Cupra,Formentor,30 000,11.2023,Essence,Automatique,11.0,190.0,Traction,SUV,Très bon,1ère main,Tunis,Bleu,Noir,Tissu,5,5,1998.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/cupra/formentor/125766
Fiat 500 Dolcevita 1.0 BSG 12V Mhd 69 cv,55000 DT,Fiat,500,21 000,10.202,Hybride,Manuelle,4.0,69.0,Traction,Citadine,Très bon,1ère main,Tunis,Noir,Noir,Tissu,4,2,1000.0,"ABS, Android Auto, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée",18.05.2026,https://www.automobile.tn/fr/occasion/fiat/500/125110
Jeep Grand Cherokee Limited 3.6 V6 24V Flexfuel 4WD 286 cv Boîte auto,220000 DT,Jeep,Grand Cherokee,54 000,6.2021,Essence,Automatique,20.0,286.0,Intégrale,SUV,,1ère main,Tunis,Noir,Noir,Tissu,5,4,3604.0,"ABS, Caméra de recul, Phares LED, Régulateur de vitesse, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/jeep/grand-cherokee/109290
Porsche Cayenne Black Edition Turbo 4.8 DFI V8-540 AWD 32V Tiptronic S 540 cv Boîte auto,104000 DT,Porsche,Cayenne,187 000,10.201,Essence,Automatique,41.0,540.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Marron,Tissu,4,4,1000.0,"ABS, Android Auto, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Navigation, Sièges électriques, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/porsche/cayenne/125190
Mercedes-Benz CLS,145000 DT,Mercedes-Benz,CLS,66 000,8.2016,Diesel,Automatique,11.0,231.0,Traction,Coupé,Très bon,1ère main,Tunis,Noir,Marron,Tissu,4,4,1000.0,ABS,18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/cls/125106
GWM Haval H6 1.5 T 150cv boite auto,85000 DT,GWM,Haval H6,104 000,5.2022,Essence,Automatique,8.0,150.0,Traction,SUV,Très bon,1ère main,Tunis,Noir,Noir,Similicuir,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/great-wall/h6/125138
MG HS Trophy 2.0 220 cv Boîte auto,69000 DT,MG,HS,123 000,6.2022,Essence,Automatique,15.0,220.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Marron,Tissu,5,5,1995.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mg/hs/124359
Ford Mustang 5.0 i V8 32V 418 cv Boîte auto,155000 DT,Ford,Mustang,39 000,6.2015,Essence,Automatique,33.0,418.0,Traction,Coupé,Très bon,1ère main,Tunis,Noir,Noir,Tissu,4,2,1000.0,"ABS, Caméra de recul",18.05.2026,https://www.automobile.tn/fr/occasion/ford/mustang/123986
Audi E-tron GT 60 Quattro 476 cv,270000 DT,Audi,E-tron GT,28 000,3.2024,Electrique,Automatique,10.0,476.0,Intégrale,Berline,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,4,,"Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/audi/e-tron-gt/123830
Porsche Cayenne E-Hybrid E-Hybrid 3.0 V6 24V 461 AWD 340 cv boite auto,230000 DT,Porsche,Cayenne,43 000,9.2019,Hybride,Automatique,21.0,340.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Marron,Tissu,4,4,1000.0,"ABS, Android Auto, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Navigation, Sièges électriques, Toit ouvrant",18.05.2026,https://www.automobile.tn/fr/occasion/porsche/cayenne/125676
Jaguar XF Pure 2.0 Ti 16V 250 cv Boîte auto,98000 DT,Jaguar,XF,46 000,12.2017,Essence,Automatique,15.0,250.0,Propulsion,Berline,Très bon,1ère main,Tunis,Gris,Marron,Similicuir,5,4,1997.0,"ABS, Airbags frontaux, Airbags latéraux, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Régulateur de vitesse, Sièges électriques, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/jaguar/xf/112085
Jaguar F-Type RDYNAMIC 2.0 GPF Turbo 16V Automatic 300 cv Boîte auto,240000 DT,Jaguar,F-Type,12 000,10.2017,Essence,Automatique,19.0,300.0,Traction,Coupé,Très bon,1ère main,Tunis,Noir,Noir,Cuir,2,2,2000.0,"ABS, Bluetooth",18.05.2026,https://www.automobile.tn/fr/occasion/jaguar/f-type/119831
Hyundai Grand i10 Populaire 1.0 65cv populaire,37000 DT,Hyundai,Grand i10,112 000,3.2021,Essence,Manuelle,4.0,65.0,Traction,Citadine,Très bon,1ère main,Tunis,Noir,Noir,Tissu,5,5,998.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/126596
Dacia Duster Série Limitée Anniversaire 1.6 SCe 16V 4x4 114 cv,54400 DT,Dacia,Duster,153 000,7.2018,Essence,Manuelle,7.0,114.0,Intégrale,SUV,Très bon,1ère main,Ariana,Noir,Gris,Cuir,5,5,1490.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, GPS, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/dacia/duster/126518
BMW Série 7 Pure Excellence 730Li 2.0 i 265 Berline 16V Automatic 265 cv Boîte auto,270000 DT,BMW,,111 000,2.2022,Essence,Automatique,16.0,265.0,Propulsion,Berline,Très bon,1ère main,Ariana,Noir,Marron,Cuir,5,4,2000.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-7/126358
Audi A5 Sportback S-Line 1.4 TSI 16V S-Tronic7 150 cv Boîte auto,80000 DT,Audi,A5 Sportback,159 000,1.2019,Essence,Automatique,8.0,150.0,Traction,Berline,Très bon,,Ariana,Gris,Noir,Similicuir,5,5,1395.0,"ABS, Airbags frontaux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Phares LED, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/audi/a5-sportback/125442
Ssangyong Tivoli Confort 160 1.6 e-XDi 16V 2WD 115 cv,44000 DT,Ssangyong,Tivoli,239 000,11.2015,Diesel,Manuelle,7.0,115.0,Traction,SUV,,1ère main,Monastir,Blanc,Noir,Similicuir,5,5,1579.0,"ABS, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, ESP, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/ssangyong/tivoli/126556
GWM Haval Jolion 1.5 T 143 cv Boîte auto,78500 DT,GWM,Haval Jolion,69 000,10.2022,Essence,Automatique,9.0,143.0,Traction,SUV,Très bon,1ère main,Monastir,Noir,Beige,Similicuir,5,5,1479.0,"Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Navigation, Sièges chauffants, Sièges électriques",18.05.2026,https://www.automobile.tn/fr/occasion/great-wall/jolion/126549
Chery Tiggo 3X Luxury 1.0 L Turbo CVT 102 cv Boîte auto,48000 DT,Chery,Tiggo 3X,92 000,12.2021,Essence,Automatique,6.0,102.0,Traction,SUV,Très bon,1ère main,Ben Arous,Noir,Noir,Similicuir,5,5,998.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/chery/tiggo-3x/126595
Dongfeng Box Style+,51000 DT,Dongfeng,Box,700,3.2026,Electrique,Automatique,3.0,,Traction,Utilitaire,Très bon,1ère main,Tunis,Blanc,Noir,Cuir,5,4,,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Feux à LED, Jantes en alliage, Navigation, Radar de recul, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/dongfeng/box/126594
Hyundai Grand i10 High Grade 1.2 83cv boite auto,44500 DT,Hyundai,Grand i10,26 500,8.2023,Essence,Automatique,5.0,83.0,Traction,Compacte,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Jantes en alliage, Radar de recul",18.05.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/126593
Citroën C4 Feel 1.2 THP PureTech 12V S&S 110 cv,28800 DT,et du,C4,179 000,12.2017,Essence,Manuelle,6.0,110.0,Traction,Berline,Très bon,,Monastir,Gris,Gris,Tissu,5,5,1199.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Bluetooth, Climatisation, Fermeture centralisée, Feux à LED, Radar de recul, Régulateur de vitesse, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/citroen/c4/124816
BMW Série 4 Gran Coupé Pack M Sport 418i 1.5 i 12V Steptronic8 136 cv Boîte auto,90000 DT,BMW,,117 000,6.2019,Essence,Automatique,7.0,136.0,Propulsion,Berline,Très bon,1ère main,Ben Arous,Noir,Noir,Cuir,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/126538
Peugeot Partner 650 Kg 1.6 L HDI 90ch 90 cv,43900 DT,Peugeot,Partner,133 000,1.2021,Diesel,Manuelle,4.0,90.0,Traction,Utilitaire,Très bon,,Monastir,Blanc,Noir,Tissu,2,4,1499.0,"ABS, Android Auto, Apple Carplay, Bluetooth, Climatisation, Radar de recul",18.05.2026,https://www.automobile.tn/fr/occasion/peugeot/partner/124833
Volkswagen Golf 8 Life 1.4 L TSI 150 cv Boîte auto,105000 DT,Volkswagen,Golf 8,48 000,1.2023,Essence,Automatique,8.0,150.0,Traction,Berline,Très bon,1ère main,Ben Arous,Gris,Noir,Tissu,5,5,1395.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Sièges chauffants, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118210
MG One Luxury+,94500 DT,MG,One,33 000,1.2025,Essence,Automatique,10.0,110.0,Traction,SUV,Très bon,1ère main,Tunis,Noir,Noir,Cuir,5,5,1490.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mg/one/126592
Mercedes-Benz Classe C AMG + 180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto,158000 DT,Mercedes-Benz,Classe C,75 000,1.2023,Hybride,Automatique,9.0,170.0,Propulsion,Berline,Très bon,1ère main,Ariana,Gris,Noir,Similicuir,5,4,1496.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/126591
BMW Série 3 Business Line 318i 1.5 16V 136 cv Boîte auto,65000 DT,BMW,,160 000,6.2018,Essence,Automatique,7.0,136.0,Propulsion,Berline,Très bon,1ère main,Tunis,Noir,Noir,Cuir,5,4,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Navigation, Ordinateur de bord, Sièges chauffants, Sièges électriques, Toit ouvrant, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-3/126590
Mercedes-Benz GLC Avantgarde 300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,139000 DT,Mercedes-Benz,GLC,30 966,8.2021,Hybride,Automatique,12.0,211.0,Intégrale,SUV,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,1991.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/glc/126515
Mercedes-Benz Classe A AMG 250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,109000 DT,Mercedes-Benz,Classe A,44 000,4.2021,Hybride,Automatique,8.0,158.0,Propulsion,Berline,Très bon,1ère main,Tunis,Blanc,Noir,Alcantara,5,5,1499.0,"Android Auto, Apple Carplay, Bluetooth, Navigation, Sièges chauffants, Sièges électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/126534
MG ZS Luxury 1.5 L 115 cv Boîte auto,79500 DT,MG,ZS,8 500,6.2025,Essence,Automatique,7.0,115.0,Traction,SUV,Très bon,1ère main,Tunis,Noir,Noir,Similicuir,5,5,1498.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",18.05.2026,https://www.automobile.tn/fr/occasion/mg/zs/126531
